75 65 45 53 41 31 84 43 90 6 71 43 88 63 20 29 19 51 17 94 83 85 1 95 1 46 96 71 5 1 37 86 22 84 74 31 49 65 81 58 59 98 51 29 58 81 89 13 52 94 32 14 52 0 34 84 17 45 14 61 16 98 27 97 4 5 0 31 14 67 94 36 55 76 80 17 51 47 39 57 14 43 33 45 17 64 97 61 98 79 98 50 78 97 49 96 75
39 3 26 14 61 67 39 83 31 1 88 91 15 17 24 36 4 93 99 15 64 73 30 11 77 53 28 46 60 87 12 69 44 70 70 39 39 28 8 80 81 57 63 97 94 62 47 13 85 58 31 1 21 49 6 20 41 20 61 23 0 98 79 20 98 96 14 19 74 60 58 62 0 12 7 33 3 73 85 49 25 49 20 94 35 36 15 49 51 22 49 41 71 67 13 75 12
15 43 2 11 80 35 63 31 13 82 45 88 74 26 95 76 88 54 10 86 22 62 2 26 83 22 99 26 3 78 35 61 51 37 28 55 11 23 30 80 88 71 57 23 38 80 20 51 59 16 83 81 76 98 13 72 11 68 80 9 70 87 22 39 21 68 75 87 49 6 59 76 78 11 74 62 88 35 19 72 84 4 22 45 6 16 45 27 65 48 55 2 94 36 5 22 42
5 93 35 87 34 43 61 24 70 68 54 47 60 45 38 59 58 99 80 51 78 0 77 23 28 94 88 73 87 94 88 28 28 81 86 69 48 31 31 92 95 57 33 66 23 22 17 28 79 67 12 55 90 10 38 54 19 29 89 80 90 64 3 27 57 40 35 9 43 7 66 11 82 81 70 68 61 41 49 46 79 5 12 1 85 60 17 43 1 28 98 23 3 59 26 47 49
10 82 8 44 18 76 51 25 16 93 41 79 49 52 30 35 37 72 55 39 65 80 61 7 18 25 53 3 71 77 56 88 97 0 96 64 4 4 43 87 38 30 30 34 92 39 23 62 42 52 89 95 21 78 1 16 76 83 80 3 29 50 20 29 57 40 89 36 17 78 68 32 7 3 18 65 85 85 22 43 43 39 73 9 28 23 71 71 69 44 51 71 46 28 66 96 10
92 79 26 62 7 55 91 33 97 71 15 80 78 76 25 33 34 76 60 81 55 97 81 90 8 43 87 34 69 5 43 38 57 58 42 47 16 96 89 11 5 1 69 24 30 28 1 93 48 89 8 8 87 16 77 58 53 59 8 83 18 35 19 73 57 81 31 26 41 93 26 58 64 34 97 99 71 77 79 42 68 32 12 93 57 18 14 44 71 99 42 46 5 85 41 19 94
30 80 43 69 99 5 74 3 91 55 68 56 70 89 22 9 60 9 71 9 60 42 7 7 10 29 85 96 5 58 40 14 95 97 68 5 34 69 5 44 34 72 56 72 11 84 37 41 88 7 90 82 72 51 54 82 86 7 26 27 47 16 37 27 45 67 39 47 51 16 23 88 27 56 52 21 89 21 50 36 90 21 57 5 66 56 5 42 6 66 3 22 93 60 29 18 12
14 5 78 32 29 12 12 85 87 1 80 35 26 95 60 36 97 76 18 1 70 48 41 72 93 47 0 69 34 15 39 1 60 10 13 57 85 31 19 52 70 96 24 79 78 6 33 16 90 81 3 21 27 1 12 8 22 89 68 54 96 0 11 83 14 35 39 71 24 51 63 95 15 65 74 35 29 47 20 17 15 29 67 35 82 73 26 26 56 74 25 64 60 54 49 62 73
67 55 50 27 61 61 92 25 78 76 52 54 1 94 15 12 43 36 47 42 55 92 46 31 76 77 74 17 25 51 28 27 50 79 21 95 1 10 4 8 87 44 1 36 88 26 61 80 48 1 40 1 33 66 98 31 18 41 30 65 37 23 66 54 8 50 94 42 96 85 59 14 61 41 62 66 80 34 83 47 39 24 89 47 85 92 25 15 83 61 13 44 57 88 39 76 22
8 11 39 51 91 26 32 95 18 21 88 95 34 42 16 62 73 59 56 89 64 92 29 48 51 6 0 11 6 74 79 97 7 22 77 25 17 63 97 28 74 1 60 62 12 4 49 21 70 65 2 98 86 26 79 99 81 57 61 63 87 51 93 83 92 33 45 39 48 94 45 81 21 73 15 36 69 44 16 75 40 97 19 1 79 7 72 63 69 96 57 10 10 79 35 53 80
69 41 54 12 65 17 55 95 50 23 8 49 8 71 24 82 38 71 76 14 35 61 22 35 55 54 54 49 58 75 54 68 27 65 50 50 63 30 21 1 16 63 85 57 74 93 42 86 66 23 12 6 43 33 1 27 21 65 43 61 44 46 24 43 47 45 48 26 99 5 88 52 24 45 12 55 40 34 6 2 54 4 70 48 8 97 47 46 44 58 67 29 17 16 46 25 84
66 61 36 38 40 7 41 15 51 67 52 46 35 16 2 6 74 96 3 77 53 76 61 43 12 35 80 85 30 52 83 40 21 71 46 55 21 57 52 55 43 53 70 43 25 96 57 90 97 0 6 94 27 36 87 83 15 40 67 85 96 6 55 86 49 58 1 95 80 41 40 29 21 23 33 55 71 13 66 43 8 10 11 5 80 63 90 79 28 78 36 56 43 25 2 35 51
28 52 13 90 62 3 91 94 50 47 69 3 45 54 39 20 93 4 97 18 79 97 67 18 19 92 76 76 97 91 60 2 94 48 41 28 85 61 9 19 54 37 89 18 82 82 80 66 46 79 42 68 8 13 29 72 43 67 50 64 89 55 94 4 75 74 93 21 56 3 8 3 34 74 60 72 49 76 31 79 94 66 90 48 39 15 55 76 63 76 72 83 73 30 59 29 60
91 69 51 84 59 56 28 83 70 57 38 77 70 66 5 27 2 20 5 91 81 23 24 12 5 94 55 79 74 45 21 77 18 74 3 7 90 78 83 19 96 76 8 96 93 86 9 81 4 71 60 98 42 45 12 38 56 21 5 26 72 66 37 4 33 76 5 75 45 32 36 3 29 79 78 81 27 11 43 68 85 39 0 34 51 43 74 81 16 63 63 39 33 60 87 93 3
56 12 90 50 12 34 68 82 42 30 13 76 87 68 78 70 65 22 23 36 92 46 95 34 62 89 24 53 14 68 45 67 58 58 19 65 99 5 98 46 92 24 37 6 3 42 91 48 35 54 98 36 84 84 65 84 8 69 33 36 29 97 85 28 83 7 73 7 9 50 56 50 37 54 38 3 38 84 46 69 32 18 19 17 64 29 1 5 41 22 54 66 50 97 53 89 57
37 56 22 77 49 17 19 64 65 11 4 69 22 42 4 38 23 91 91 2 98 0 50 57 3 70 96 0 4 33 38 8 98 19 60 26 1 34 30 96 45 11 78 91 41 76 76 93 19 38 64 82 68 87 54 0 67 8 80 70 35 66 91 70 3 1 36 0 1 78 33 73 89 93 56 62 52 99 88 99 74 26 41 28 85 69 40 64 80 83 94 4 22 52 75 56 71
78 23 39 43 63 43 71 56 16 36 84 66 95 63 56 62 76 35 56 8 90 55 93 45 72 37 8 24 9 57 4 58 14 81 48 66 13 99 7 68 22 57 30 15 64 1 48 60 58 93 20 14 64 53 36 87 61 12 67 19 5 43 60 58 30 78 89 87 7 47 2 92 74 91 60 88 28 38 99 45 21 0 74 63 95 41 91 47 95 97 95 81 0 50 99 35 65
99 66 21 96 6 7 28 3 43 78 88 73 25 79 37 86 58 13 34 44 34 62 37 31 63 61 57 39 73 23 21 80 40 14 6 51 77 22 35 88 28 39 16 3 44 75 98 65 18 17 75 10 50 16 86 73 4 83 84 29 18 81 36 77 95 23 45 64 21 74 63 95 31 99 11 62 31 88 24 74 20 99 58 97 45 83 74 77 76 65 8 41 23 44 89 57 17
55 2 13 63 35 3 31 96 70 99 79 29 19 79 3 66 71 4 53 2 35 64 73 36 81 8 44 76 54 2 7 80 53 29 82 73 8 45 71 89 20 54 60 53 57 19 40 71 38 95 68 88 92 81 93 97 85 93 43 99 1 16 27 53 79 61 67 69 67 28 58 87 82 8 83 94 14 67 60 72 29 95 16 49 91 71 40 61 13 58 45 98 4 89 62 47 12
61 29 1 75 0 86 50 39 11 49 75 9 25 0 16 97 70 47 27 16 96 56 44 79 23 71 85 93 31 51 77 36 67 97 97 95 75 90 29 46 59 61 60 6 74 22 68 15 51 68 2 73 98 41 83 13 8 76 39 63 86 76 3 1 3 26 77 73 2 98 84 83 38 26 34 54 86 79 84 94 39 28 87 90 67 14 44 57 14 83 38 10 43 40 60 38 25
18 34 75 25 72 36 67 15 73 72 47 17 54 39 30 68 30 70 51 49 73 40 74 98 48 86 3 96 40 44 45 89 56 99 42 57 48 15 92 44 73 48 96 99 37 10 76 78 96 67 57 40 6 93 32 65 44 81 10 65 26 11 53 19 68 7 71 66 91 2 19 30 95 2 15 60 70 33 10 94 19 99 66 67 88 49 0 2 58 68 48 68 54 5 10 85 75
0 21 0 78 81 27 34 37 77 9 7 37 82 23 31 22 5 48 22 36 52 15 10 57 23 36 43 50 17 0 95 11 28 50 76 53 22 93 10 12 28 80 71 82 23 32 47 23 44 89 57 18 73 34 78 7 40 2 6 14 92 29 16 77 41 35 41 68 79 90 32 44 82 4 46 48 99 15 60 87 10 82 29 74 33 52 41 91 45 50 27 65 80 84 45 66 45
86 8 74 36 25 69 30 94 57 55 91 27 17 86 8 29 70 54 9 11 83 84 52 28 96 89 94 25 6 56 26 74 3 46 67 58 2 64 26 48 62 82 25 90 49 74 84 96 90 47 7 70 77 40 96 36 17 65 7 59 39 55 43 61 43 41 95 29 87 62 1 11 52 42 21 81 13 56 65 20 29 4 45 98 89 25 9 71 99 73 49 48 27 78 92 51 60
3 41 74 38 92 32 26 39 7 26 40 87 97 36 29 65 30 38 30 93 30 26 32 11 99 64 13 42 56 70 81 53 86 25 9 77 71 89 51 10 38 15 68 5 41 56 92 44 46 29 91 25 67 76 73 54 70 40 14 90 67 27 77 19 58 13 78 57 91 83 37 57 88 91 32 78 71 57 40 0 60 63 68 43 97 55 20 7 95 92 33 4 63 20 64 8 16
67 18 27 13 85 97 97 0 38 85 10 17 39 69 63 47 10 80 41 50 96 95 55 87 95 37 93 87 86 72 69 36 1 34 14 97 96 1 36 8 31 23 71 52 39 29 27 53 58 93 54 32 13 50 3 8 47 44 29 31 4 93 65 51 91 28 97 1 58 40 52 6 45 13 52 40 0 61 65 2 14 82 52 8 16 18 22 91 95 85 80 37 46 56 16 73 80
